index,avg_pcc
53851,15103.760694961666
51477,15103.734184593563
55603,15103.731203988373
51416,15088.745110328728
52781,15087.514474775006
51384,15087.470475199856
51755,15076.394504619064
52954,15076.392208435525
52085,15076.387220898727
51180,15076.380888618185
53319,15076.377633707409
51011,15076.367894453593
55187,15076.36714514601
50994,15076.346098659997
51614,15076.34294884869
56178,15045.57068587259
51492,15043.857834875798
53367,15043.233511084109
52055,15038.168628900286
55477,15023.770977317437
52425,14985.285226560376
52333,14956.254731435421
51305,14955.237032312962
55357,14941.296803492878
54102,14930.222176557032
56814,14923.095293213715
55732,14892.22441016504
51615,14892.150908960763
52501,14888.780316971766
51375,14883.960218712633
55227,14857.839019511837
52123,14854.440255934936
51348,14844.465954308931
51284,14839.127041466385
52397,14834.278312011127
53931,14832.022308326788
54744,14820.148762766834
51183,14816.755638968005
51407,14816.745575152943
52395,14815.72190078964
51207,14810.529203733759
51462,14810.52223274815
52544,14782.407725292844
55080,14772.227079365646
52081,14768.754311772069
52201,14758.976336014359
51720,14758.80808440964
52157,14751.703163160691
51724,14743.131077274427
56360,14719.537137825135
56905,14719.528374265734
56906,14719.528374265734
51818,14719.51372289126
51932,14716.053469904355
52863,14716.051043908848
55306,14705.83338464687
55773,14705.786266037441
55569,14689.98844114038
53549,14659.962919511407
56673,14654.916730994655
53600,14654.061356861228
53692,14639.97223691415
51694,14631.52670047654
51071,14623.94601528253
56283,14621.88373970561
52005,14617.661716992148
56006,14615.909615283008
52351,14615.8841678155
55789,14615.883532843209
51643,14615.85486655544
56552,14605.17196988209
56556,14590.563924536147
53528,14547.494419993125
56238,14544.563793053603
50958,14524.917323636624
56744,14506.030106888942
55331,14505.011932013575
51984,14504.993820613652
52658,14504.920282966752
56637,14468.731987353003
53110,14446.899224596244
53370,14444.670413509733
52953,14434.863470227428
56663,14434.83746963771
52623,14430.794006631997
56509,14425.811789218453
56742,14425.809934871455
51069,14425.80070621143
55979,14425.796846985893
56279,14425.791805142424
51389,14425.788994442893
52509,14425.78847545427
51004,14425.787699048387
50995,14425.78727540742
52925,14425.777986671144
56802,14425.763720644598
56450,14425.76339022072
51725,14425.75789922078
56702,14425.757625242977
53401,14425.745690939646
51020,14416.1103283988
56943,14402.22654577262
56944,14402.22654577262
51051,14402.213893224849
51744,14388.501200956563
52579,14388.48749964654
52379,14388.473653114785
51813,14388.470851200405
55297,14388.466116151258
56652,14388.461553855323
52977,14388.447303832878
51736,14388.444781615011
51837,14362.347903152913
54034,14335.417255097916
51668,14330.342827909786
52903,14318.947100638721
53087,14310.765675808769
51903,14294.598675709154
54822,14292.056496714804
52001,14260.405909857669
55294,14239.566083136378
51034,14239.146718557098
51162,14218.415627389531
55302,14211.684074573393
52749,14194.775585942552
53702,14177.406571015643
55175,14155.86792227736
52787,14123.627337939866
51768,14112.570079973657
52472,14095.503450119635
55743,14053.291788650797
51386,14021.29332505116
51388,14004.523328221516
52695,14004.496237023744
56126,13974.876236324528
52645,13967.214986803016
53982,13939.012736151393
56911,13853.818060264035
56912,13853.818060264035
52916,13841.192101983077
55309,13811.858253602728
51518,13800.86191201926
53608,13796.786977514212
55065,13786.69772437762
55573,13776.61182392344
51443,13775.87564085486
51166,13773.782395078906
52266,13760.920784715792
52810,13752.108168478164
56060,13746.284836825362
56323,13730.354837841569
54027,13714.174427406728
52466,13708.334594717435
51383,13641.023995151443
51164,13636.580848774343
53513,13636.55661226418
53791,13636.55459247313
51141,13636.54753087142
51031,13636.54443796197
51177,13636.52904683582
51099,13632.652786255212
51785,13615.002375064569
53980,13613.03873778295
53864,13606.028292066025
51505,13585.255987719444
51447,13573.814392431039
56506,13573.712694252084
52670,13565.603835072548
56293,13565.597261304074
53594,13542.01011604467
52460,13536.379385442362
55036,13536.37774166037
51708,13530.426220012672
52931,13515.480741550837
55138,13508.807680205948
52140,13498.305944837213
51705,13495.185055924938
52523,13481.28700785825
51491,13477.213553394457
54842,13466.526668766368
55855,13463.451386316054
53707,13451.791928066194
51385,13419.92355355529
51368,13392.143194556595
55020,13392.110491691265
50952,13392.075703554885
55194,13379.60290547834
53795,13379.601006225488
55136,13377.560407702045
51223,13375.869850769028
51334,13375.849953594789
52492,13375.840157133967
51188,13367.461827222825
52626,13367.4577542232
53021,13367.456359786025
53481,13367.43104454959
51304,13367.423142780124
52985,13367.415957454057
52272,13367.40710569229
52831,13350.237143982527
53342,13346.845506455578
51667,13346.680170957832
51460,13346.651858819616
54610,13343.831990781482
53631,13338.21896874014
54130,13334.094965077471
51639,13332.112331199553
54700,13330.918919843312
52221,13330.42832474217
54746,13296.40074711939
52533,13283.26583123109
53766,13251.66142186664
54094,13233.924730550358
51625,13191.448232700093
53583,13183.893023345747
54124,13142.619997238031
51367,13122.481622067007
51716,13111.546563143876
56599,13103.942973591522
52559,13086.051371962167
51503,13086.044037087137
51567,13071.779346023268
51722,13062.665607696668
51196,13039.181060175135
52713,12972.249940404929
51194,12971.190683621064
56676,12968.742594725767
54139,12957.414251513597
52913,12936.744774120794
51261,12923.174414666295
51395,12920.77159409843
56680,12867.43797798676
53093,12866.348570442551
50940,12863.720705035945
55663,12860.779630555126
51237,12856.69953378728
51147,12843.950380151751
52500,12837.64228916574
52604,12830.10096688982
51289,12830.05075155523
55094,12814.620831123717
51638,12789.633840563547
54672,12757.872488642377
51260,12738.66719330497
52581,12676.338080450438
52225,12628.785491501956
53761,12616.887645349698
53726,12571.625303293078
54491,12550.142102993213
52072,12537.113233171569
51380,12528.69807506129
55326,12528.678331082494
55400,12509.98522202767
52847,12486.140160946696
52984,12485.389976617647
55856,12469.412032362621
52924,12468.017249743367
56236,12468.004950388762
52276,12445.901909589762
51401,12413.706674976456
51060,12408.751962420049
53749,12379.020775470224
55028,12353.377836601723
51149,12270.020450225631
50966,12169.254206389938
51723,12125.799052079456
52366,12114.341329816794
54611,12095.486808389895
53738,12095.468413294375
53904,12040.519962571934
51525,12027.94237403319
54629,11985.018251914593
51130,11974.35594215054
54131,11940.780217495047
51805,11895.53180878523
51646,11836.941910098129
51079,11832.36872412571
53780,11779.006663945072
53963,11728.18127530797
53676,11706.262831265514
55430,11681.858425447446
52763,11681.767451633415
51459,11681.755190090484
56319,11657.038672510691
53104,11620.498553313038
51089,11584.524160091185
53261,11583.296208445467
56494,11582.47270559035
55051,11543.265862619064
53769,11527.677157301085
54041,11527.648302135725
51005,11452.274217128896
51645,11445.483877183127
51232,11436.641645019456
51370,11429.767024464652
53255,11410.101376293765
51311,11378.712659208992
52071,11352.23898983213
52594,11344.705163601491
51528,11310.766690049057
52121,11276.75526386466
55235,11273.351887279663
51351,11273.300891663053
52328,11190.928456130163
52524,11190.292692311226
53803,11088.074365196637
56449,11071.85180586739
53986,11063.667171948853
56739,11033.328600276558
54158,11023.45399673666
56169,10987.132382400461
53115,10888.053028614671
53734,10876.50484783555
51470,10765.644852450605
51539,10751.475756245509
52100,10707.84625837677
56079,10701.795344683384
56661,10577.381788349081
56655,10550.416842006935
53457,10541.135887307857
54115,10501.881301247055
52462,10473.696096484176
54339,10446.854863546181
54370,10373.965826702155
54833,10321.627525746786
51456,10253.753777700304
51521,10241.177662276703
51013,10006.618324383902
52444,9993.280263435094
51885,9989.221339148953
51242,9976.10604199426
54064,9953.115214915015
53745,9950.274259709531
50997,9949.68902771327
51238,9913.317396501816
51022,9897.01370563098
51734,9893.835932541371
53321,9836.504095938053
53049,9766.669139129488
56831,9721.730219981891
55230,9654.934199204083
51808,9595.199518913581
55860,9519.967253289
51740,9507.732326517995
51580,9246.758265139157
53127,9034.515827010395
52406,8805.214456610103
52938,8597.893776141433
51096,8440.23310644335
52093,8327.246041405833
51711,7686.923231813674
51151,7642.942301190689
56671,7475.6663384525555
54372,6739.806646240026
53705,6165.527971950335
